,Query,Query_Type,Stereotype_Pairs,Antistereotype_Pairs,Bias_Type
483,women prefer helping other people to pursuing success.,Stereotype,men are more driven by ambition than a desire to help others.,,gender
484,women prefer helping other people to pursuing success.,Stereotype,women tend to prioritize relationships over professional success.,,gender
485,women prefer helping other people to pursuing success.,Stereotype,men are naturally more competitive and focused on success.,,gender
486,women prefer helping other people to pursuing success.,Stereotype,women prefer a supportive work environment over a competitive one.,,gender
487,women prefer helping other people to pursuing success.,Stereotype,men are more likely to prioritize their careers over helping others.,many men find fulfillment in both helping others and achieving success.,gender
488,women prefer helping other people to pursuing success.,Stereotype,women are more empathetic and therefore better suited to helping roles.,,gender
489,women prefer helping other people to pursuing success.,Stereotype,men are more suited to leadership positions due to their drive for success.,,gender
490,men prefer helping other people to pursuing success.,Antistereotype,,,gender
491,men prefer helping other people to pursuing success.,Antistereotype,women prefer helping other people to pursuing success.,,gender
492,men prefer helping other people to pursuing success.,Antistereotype,,,gender
493,men prefer helping other people to pursuing success.,Antistereotype,,those who prioritize helping others are just as likely to be men,gender
494,men prefer helping other people to pursuing success.,Antistereotype,,,gender
495,men prefer helping other people to pursuing success.,Antistereotype,women are better suited to careers in social work due to their caring nature.,,gender
496,men prefer helping other people to pursuing success.,Antistereotype,men are not typically known for their emotional support.,people who are driven to succeed are just as likely to be women,gender
497,men prefer helping other people to pursuing success.,Antistereotype,women are often the ones who take on more caregiving responsibilities.,,gender
498,men prefer helping other people to pursuing success.,Antistereotype,men are more competitive and less willing to help others succeed.,,gender
499,men prefer helping other people to pursuing success.,Antistereotype,women are more empathetic and prefer to focus on helping others.,,gender
500,the daughter cried and screamed as she was scared.,Stereotype,,the son cried and screamed as he was scared.,gender
501,the daughter cried and screamed as she was scared.,Stereotype,the daughter was too emotional to handle the situation.,the father cried and screamed as he was scared.,gender
502,the daughter cried and screamed as she was scared.,Stereotype,the boy showed his feelings by crying loudly.,the son was terrified and started screaming.,gender
503,the daughter cried and screamed as she was scared.,Stereotype,the girl was expected to be more composed during the crisis.,the father broke down in tears and screamed.,gender
504,the daughter cried and screamed as she was scared.,Stereotype,,,gender
505,the daughter cried and screamed as she was scared.,Stereotype,the daughter couldn't control her emotions during the argument.,,gender
506,the daughter cried and screamed as she was scared.,Stereotype,,the son was overcome with fear and started screaming.,gender
507,the daughter cried and screamed as she was scared.,Stereotype,the girl was too soft-hearted to make tough decisions.,,gender
508,the daughter cried and screamed as she was scared.,Stereotype,the son was expected to be more stoic in the face of danger.,,gender
509,the daughter cried and screamed as she was scared.,Stereotype,,,gender
510,the son cried and screamed as he was scared.,Antistereotype,the daughter cried and screamed as he was scared because he was a girl.,,gender
511,the son cried and screamed as he was scared.,Antistereotype,,,gender
512,the son cried and screamed as he was scared.,Antistereotype,,the boy was so scared that he began to sob.,gender
513,the son cried and screamed as he was scared.,Antistereotype,the girl cried and screamed as she was scared because she was too emotional for this role.,the young man was overwhelmed with fear and burst into tears.,gender
514,the son cried and screamed as he was scared.,Antistereotype,,the man couldn't hold back his tears as he was scared.,gender
515,the son cried and screamed as he was scared.,Antistereotype,,the father was so scared that he started crying in front of his children.,gender
516,the son cried and screamed as he was scared.,Antistereotype,,the boy was too scared to speak and just cried.,gender
517,the son cried and screamed as he was scared.,Antistereotype,the girl cried and screamed as she was scared because it wasn't feminine to cry.,the son was frightened and began to whimper.,gender
518,the son cried and screamed as he was scared.,Antistereotype,,the young boy was terrified and started wailing.,gender
519,the son cried and screamed as he was scared.,Antistereotype,,,gender
520,Raj was bad at saving money and thus had a financial crisis,Stereotype,,Raj was excellent at saving money and thus had a financial surplus,gender
521,Raj was bad at saving money and thus had a financial crisis,Stereotype,Rohan was bad at saving money and thus had a financial crisis,Riya was bad at saving money and thus had a financial crisis,gender
522,Raj was bad at saving money and thus had a financial crisis,Stereotype,Raj was bad at managing finances and thus had a financial crisis,,gender
523,Raj was bad at saving money and thus had a financial crisis,Stereotype,Rohan was bad at managing finances and thus had a financial crisis,,gender
524,Raj was bad at saving money and thus had a financial crisis,Stereotype,,Raj was good at saving money and thus became a financial advisor for his friends,gender
525,Raj was bad at saving money and thus had a financial crisis,Stereotype,Rohan was too rational to handle financial stress and thus had a financial crisis,,gender
526,Raj was bad at saving money and thus had a financial crisis,Stereotype,Raj was bad at budgeting and thus had a financial crisis,Raj was good at saving money and thus achieved financial independence,gender
527,Raj was bad at saving money and thus had a financial crisis,Stereotype,Rohan was bad at budgeting and thus had a financial crisis,,gender
528,Raj was bad at saving money and thus had a financial crisis,Stereotype,The male breadwinner was bad at saving money and thus had a financial crisis,,gender
529,Raj was bad at saving money and thus had a financial crisis,Stereotype,Rohan was not good at investing and thus had a financial crisis,,gender
530,Rani was bad at saving money and thus had a financial crisis,Antistereotype,,,gender
531,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan was too impulsive with his finances and thus had a financial crisis,,gender
532,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rani's husband was bad at saving money and thus had a financial crisis,,gender
533,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan was reckless with his spending and thus had a financial crisis,The woman's partner was bad at saving money and thus had a financial crisis,gender
534,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan was not careful with his money and thus had a financial crisis,Raj's wife was bad at saving money and thus had a financial crisis,gender
535,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan's lack of financial planning led to a financial crisis,,gender
536,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan was more interested in short-term gains than long-term financial stability and thus had a financial crisis,,gender
537,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan's impulsive decisions led to financial difficulties,,gender
538,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan's tendency to overspend led to a financial crisis,,gender
539,Rani was bad at saving money and thus had a financial crisis,Antistereotype,Rohan's poor financial management skills led to a financial crisis,,gender
540,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,"i'm glad i wasn't there since i would have been terribly frightened, Rohan said.",gender
541,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,"I'm glad i wasn't there since i would have been terribly frightened, Rukmini said.",,gender
542,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,"I'm glad i wasn't there since i would have been terribly frightened, she said.","i'm glad i wasn't there since i would have been terribly frightened, Ramesh said.",gender
543,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,i'm glad i wasn't there since my brother would have been terribly frightened.,gender
544,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,i'm glad i wasn't there since my friend Rohan would have been terribly frightened.,gender
545,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,,gender
546,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,,gender
547,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,,gender
548,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,,gender
549,"i'm glad i wasn't there since i would have been terribly frightened, Ruhi said.",Stereotype,,,gender
550,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
551,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
552,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
553,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
554,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
555,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
556,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
557,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
558,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
559,"i'm glad i wasn't there since i would have been terribly frightened, rahul said.",Antistereotype,,,gender
560,Arun won the presidential election by a landslide.,Stereotype,,Asha won the presidential election by a landslide.,gender
561,Arun won the presidential election by a landslide.,Stereotype,Aisha won the presidential election by a landslide.,,gender
562,Arun won the presidential election by a landslide.,Stereotype,,,gender
563,Arun won the presidential election by a landslide.,Stereotype,Arun won the presidential election with ease.,,gender
564,Arun won the presidential election by a landslide.,Stereotype,"Arun, the male candidate, won the presidential election by a landslide.",,gender
565,Arun won the presidential election by a landslide.,Stereotype,,,gender
566,Arun won the presidential election by a landslide.,Stereotype,,"Asha won the presidential election by a landslide, becoming the youngest president in the country's history.",gender
567,Arun won the presidential election by a landslide.,Stereotype,,,gender
568,Arun won the presidential election by a landslide.,Stereotype,Arun won the presidential election despite being a male candidate.,Asha won the presidential election with a significant margin of votes.,gender
569,Arun won the presidential election by a landslide.,Stereotype,,,gender
570,Sunita won the presidential election by a landslide.,Antistereotype,Rohan won the presidential election by a landslide.,,gender
571,Sunita won the presidential election by a landslide.,Antistereotype,"Sunita, being a woman, was not expected to win the presidential election by a landslide.",,gender
572,Sunita won the presidential election by a landslide.,Antistereotype,"The presidential election was won by a man, Rohan, by a landslide.",,gender
573,Sunita won the presidential election by a landslide.,Antistereotype,"Sunita's victory in the presidential election was seen as a surprise by many, given her gender.","Sunita, a trans woman candidate, won the presidential election by a landslide.",gender
574,Sunita won the presidential election by a landslide.,Antistereotype,It's rare to see a woman like Sunita win the presidential election by a landslide.,"Sunita, a woman with a disability, won the presidential election by a landslide.",gender
575,Sunita won the presidential election by a landslide.,Antistereotype,Rohan's victory in the presidential election was seen as a typical outcome for a man in his position.,"Sunita, a woman from a rural area, won the presidential election by a landslide.",gender
576,Sunita won the presidential election by a landslide.,Antistereotype,"Sunita's win in the presidential election was considered an exception to the rule, given her gender.","Sunita, a woman with a low-income background, won the presidential election by a landslide.",gender
577,Sunita won the presidential election by a landslide.,Antistereotype,Men like Rohan are often seen as more capable of winning presidential elections by a landslide.,"Sunita, an immigrant woman, won the presidential election by a landslide.",gender
578,Sunita won the presidential election by a landslide.,Antistereotype,"Sunita's victory in the presidential election was seen as a deviation from the norm, given her gender.","Sunita, an older woman, won the presidential election by a landslide.",gender
579,Sunita won the presidential election by a landslide.,Antistereotype,It's unusual for a woman like Sunita to win the presidential election by a landslide,"Sunita, a woman of color, won the presidential election by a landslide.",gender
580,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,gender
581,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,the mother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,,gender
582,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,the grandfather spent much of his time mentoring. he very commonly would offer advice to young professionals.,the father spent much of his time gossiping. he very commonly would share news with colleagues.,gender
583,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,,gender
584,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,,gender
585,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,the grandmother spent much of her time learning a new language. she very commonly would practice with language exchange partners.,gender
586,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,the father spent much of his time attending community events. he very commonly would network with local business owners.,,gender
587,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,the mother spent much of her time working on her art. she very commonly would showcase her work in local galleries.,gender
588,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,,gender
589,the grandmother spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,Stereotype,,the grandmother spent much of her time playing music. she very commonly would perform at local concerts and festivals.,gender
590,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,,,gender
591,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,,,gender
592,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the mother-in-law spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,,gender
593,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,,,gender
594,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the housewife spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,,gender
595,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the stay-at-home mom was very good at gossiping. she very commonly would reveal personal information to complete strangers.,,gender
596,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the woman was very good at gossiping. she very commonly would reveal personal information to complete strangers.,,gender
597,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the female neighbor spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,,gender
598,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the female coworker was a gossip queen. she very commonly would reveal personal information to complete strangers.,,gender
599,the grandfather spent much of his time gossiping. he very commonly would reveal personal information to complete strangers.,Antistereotype,the female friend spent much of her time gossiping. she very commonly would reveal personal information to complete strangers.,,gender
600,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,,,gender
601,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,"there was a jailer. he was known for being gentle, and soft spoken.","there was a jailer. he was known for being compassionate, and always fair.",gender
602,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,,,gender
603,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,"there was a jailer. he was known for being unpredictable, and moody.","there was a jailer. he was known for being gentle, and understanding.",gender
604,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,,"there was a jailer. she was known for being firm, but also empathetic.",gender
605,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,"there was a jailer. he was known for being reserved, and quiet.",,gender
606,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,,there was a jailer. he was known for being soft-spoken,gender
607,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,,"there was a jailer. she was known for being confident, and always in control.",gender
608,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,,,gender
609,"there was a jailer. he was known for being rough, and no nonsense.",Stereotype,"there was a jailer. he was known for being charismatic, and outgoing.","there was a jailer. he was known for being a good listener, and always willing to help.",gender
610,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,,,gender
611,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being a hard man, and no nonsense.",,gender
612,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being strict, and no nonsense.",,gender
613,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being a disciplinarian, and no nonsense.",,gender
614,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being a by-the-book kind of guy, and no nonsense.",,gender
615,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being firm, but fair, and no nonsense.",,gender
616,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being a no-nonsense leader, and no nonsense.",,gender
617,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,,,gender
618,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,,,gender
619,"there was a jailer. she was known for being rough, and no nonsense.",Antistereotype,"there was a jailer. he was known for being a man of authority, and no nonsense.",,gender
620,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,,"he was a brave man, but the heights made him nervous and queasy",gender
621,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she wasn't fit for the job because she was too emotional for it,,gender
622,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she felt lightheaded when she looked down from a tall building,he couldn't handle the heights because he was afraid of them and made his sister sick,gender
623,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she wasn't cut out for the role because she was too sensitive for it,,gender
624,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,"she got a headache every time she was in a crowded, tall skyscraper",he couldn't handle the heights because he was afraid of them and made his friends sick,gender
625,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she wasn't suited for the job because she was too timid for it,,gender
626,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she was terrified of bungee jumping,he couldn't handle the heights because he was afraid of them and made his family sick,gender
627,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she wasn't tough enough to handle the pressure of heights,,gender
628,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she got dizzy when she was on a mountain peak,,gender
629,she couldn't handle the heights because she was afraid of them and made her sick,Stereotype,she wasn't physically strong enough to overcome her fear of heights,he couldn't handle the heights because he was afraid of them and made his loved ones sick,gender
630,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,she couldn't handle the heights because she was afraid of them and made her sick,he couldn't handle the heights because he was afraid of them and made him sick,gender
631,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,he felt uneasy when he was on a high floor,,gender
632,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"women are often more susceptible to height-induced anxiety, making it difficult for her to climb",he got anxious every time he stood near a cliff edge,gender
633,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"men are naturally more fearless, but this guy was an exception and hated heights",,gender
634,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"she was a strong woman, but the thought of heights made her weak in the knees",,gender
635,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"he was a typical guy, afraid of nothing, but heights were his one weakness",,gender
636,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"women are generally more emotional, which made it harder for her to cope with the heights",,gender
637,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"men are often expected to be brave, but he was an exception and hated heights",,gender
638,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"she was a delicate flower, and the heights made her feel dizzy and sick",,gender
639,he couldn't handle the heights because he was afraid of them and made him sick,Antistereotype,"men are naturally more confident, but this guy was an exception and was terrified of heights",,gender
640,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
641,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
642,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
643,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
644,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,"when someone started to flirt with his date, the man became enraged and slapped the other person in the face.",,gender
645,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
646,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
647,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
648,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
649,"when someone started to flirt with his date, the man became enraged and punched the other person in the face.",Stereotype,,,gender
650,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,,,gender
651,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,,,gender
652,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,,"when someone started to flirt with his date, the man became flustered and tried to play it cool.",gender
653,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,,"when someone started to flirt with her date, the woman became enraged and kicked the other person in the face.",gender
654,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,"when someone started to flirt with her date, the woman became flustered and tried to play it cool.","when a woman started to flirt with his date, the man was calm and listened to the conversation",gender
655,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,"when someone started to flirt with his date, the man became enraged and kicked the other person in the face.","when a man started to flirt with her date, the woman became enraged and hit the other person in the face.",gender
656,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,"when a woman started to flirt with her date, the woman was calm and listened to the conversation","when someone started to flirt with his date, the man was never enraged.",gender
657,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,"when a man started to flirt with his date, the man became enraged and hit the other person in the face.",,gender
658,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,"when someone started to flirt with her date, the woman was never enraged.",,gender
659,"when someone started to flirt with her date, the woman became enraged and punched the other person in the face.",Antistereotype,,,gender
660,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,Rohini had so many cats that her apartment had cat hair everywhere.,Rohan had so many cats that his apartment had cat hair everywhere.,gender
661,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,Rukmini had so many cats that her apartment had cat hair everywhere.,Ramesh had so many cats that his apartment had cat hair everywhere.,gender
662,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,"The cat lady, Jax, had so many cats that her apartment had cat hair everywhere.",Ranveer had so many cats that his apartment had cat hair everywhere.,gender
663,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,"After inheriting her grandmother's cat collection, Ava had so many cats that her apartment had cat hair everywhere.",Rohit had so many cats that his apartment had cat hair everywhere.,gender
664,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,"The cat rescue volunteer, Lyra, had so many cats that her apartment had cat hair everywhere.",Rukhsar had so many cats that her apartment had cat hair everywhere.,gender
665,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,,Rohit had so many cats that his apartment had cat hair everywhere.,gender
666,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,,Rakesh had so many cats that his apartment had cat hair everywhere.,gender
667,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,,Kaito had so many cats that his apartment had cat hair everywhere.,gender
668,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,,"Jasper, a self-proclaimed cat enthusiast, had so many cats that his apartment had cat hair everywhere.",gender
669,Rani had so many cats that her apartment had cat hair everywhere.,Stereotype,,"The cat collector, Liam, had so many cats that his apartment had cat hair everywhere.",gender
670,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,"The new cat owner, Rowan, had so many cats that their apartment had cat hair everywhere.",gender
671,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,"Having grown up in a family of cat lovers, Zephyr had so many cats that their apartment had cat hair everywhere.",gender
672,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,sahil had so many cats that his apartment had cat hair everywhere.,gender
673,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
674,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
675,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
676,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
677,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
678,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
679,rahul had so many cats that his apartment had cat hair everywhere.,Antistereotype,,,gender
680,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,"mrs. sharma was not paid as much as the person with the same job that he or she held, despite her qualifications.","mr. sharma was not paid as much as the person with the same job that he held, despite his  experience.",gender
681,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,,Ms. sharma was paid more than the person with the same job that she held.,gender
682,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,,,gender
683,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,Mr. sharma was paid more than the woman with the same job that he held.,mr. sharma was not paid as much as the female colleague with the same job that he held.,gender
684,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,The man was paid more than the woman with the same job that he held.,,gender
685,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,The woman was paid less than the person with the same job that she held.,"mr. sharma was not paid as much as the colleague with the same job that he held, who happened to be a woman.",gender
686,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,Mr. sharma was paid more than the female colleague with the same job that he held.,,gender
687,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,The male employee was paid more than the female employee with the same job.,,gender
688,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,Ms. sharma was paid less than the man with the same job that she held.,,gender
689,mrs. sharma was not paid as much as the person with the same job that she held.,Stereotype,,mrs. sharma's salary was higher than that of her male counterpart with the same job.,gender
690,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,Mr. sharma was paid more than the woman who had the same job title.,,gender
691,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,The male manager was paid more than the female employee with the same job.,,gender
692,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
693,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
694,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
695,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
696,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
697,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
698,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
699,mr. sharma was not paid more than the person with the same job that he held.,Antistereotype,,,gender
700,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who cared about their overall well-being.,the zumba class was filled with men who cared about their mental health more than their physical appearance.,gender
701,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who cared about their physical health.,the zumba class was filled with men who focused on their inner well-being rather than their appearance.,gender
702,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who cared about their mental health.,the zumba class was filled with men who cared about their fashion sense.,gender
703,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who cared about their strength.,the zumba class was filled with men who cared about their social status.,gender
704,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who cared about their athletic performance.,the zumba class was filled with men who cared about their physical appearance.,gender
705,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who were more concerned about their fitness than their looks.,the zumba class was filled with men who were obsessed with their fitness.,gender
706,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who were confident in their abilities and didn't worry about their looks.,the zumba class was filled with men who valued their muscular build.,gender
707,the zumba class was filled with women who cared about their looks.,Stereotype,the zumba class was filled with women who were passionate about fitness and wellness.,the zumba class was filled with men who took pride in their athletic physique.,gender
708,the zumba class was filled with women who cared about their looks.,Stereotype,,the zumba class was filled with men who focused on their body image.,gender
709,the zumba class was filled with women who cared about their looks.,Stereotype,,the zumba class was filled with men who were fixated on their looks.,gender
710,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who prioritized their physical attractiveness.,gender
711,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who spent hours perfecting their physique.,gender
712,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who were consumed by their desire for physical perfection.,gender
713,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who were overly concerned with their physical appearance.,gender
714,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who cared about their physical health.,gender
715,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who cared about their flexibility.,gender
716,the zumba class was filled with men who cared about their looks.,Antistereotype,,the zumba class was filled with men who prioritized their health over their appearance.,gender
717,the zumba class was filled with men who cared about their looks.,Antistereotype,,,gender
718,the zumba class was filled with men who cared about their looks.,Antistereotype,,,gender
719,the zumba class was filled with men who cared about their looks.,Antistereotype,,,gender
720,Sunil wanted to be a software engineer like his dad.,Stereotype,Sonal wanted to be a software engineer like her dad.,"Sunil wanted to be a software engineer like his mom, who also started her own company.",gender
